N,Seed,Alpha,Converged,Rounds,q_hat,FinalResidual,ExpectedPayoff,WorstCaseQ5,SCShare,RuntimeSec
50,53,1,1,19,0.696853173670847,8.15958421508667e-05,0.784123940683217,0.648228070731049,0.309039136664306,0.0041931
50,54,0,1,16,0.700099585161312,8.65716883368117e-05,0.771123328292137,0.663421194684787,0.24377729011579,0.0028156
50,54,0.1,1,16,0.70319246784963,9.09371455339036e-05,0.772538600580787,0.66195585751812,0.250270691100636,0.0028274
50,54,0.2,1,17,0.703171089020402,7.55985269640658e-05,0.77394116969606,0.660476779999138,0.256788673554885,0.0027511
50,54,0.3,1,17,0.70278716684855,8.64119358214843e-05,0.775322832742554,0.659021233310572,0.263315289497053,0.0034271
50,54,0.4,1,17,0.702190721799701,9.64478150136672e-05,0.776686106851046,0.657517930110621,0.26984861798841,0.0024868
50,54,0.5,1,18,0.701461447454878,7.41843293606825e-05,0.778036437912256,0.656014734184274,0.276403787460157,0.0027951
50,54,0.6,1,18,0.70176073537422,8.23384518303938e-05,0.779362427226506,0.654468201389747,0.282942498894771,0.0026197
50,54,0.7,1,18,0.701129667961089,9.21580035296299e-05,0.780668808433002,0.652907605992593,0.289476299260243,0.0026164
50,54,0.8,1,19,0.699661803900198,7.08634714229328e-05,0.781960904630719,0.651291663267172,0.296022274862839,0.0028606
50,54,0.9,1,19,0.698245076160942,7.662225487165e-05,0.783227706547638,0.649701368342314,0.302538211742031,0.0027026
50,54,1,1,19,0.696872286275831,8.19267915807553e-05,0.784474195135553,0.648109083039418,0.309039387259332,0.0038813
50,55,0,1,16,0.700089066196992,9.05203756235984e-05,0.771439343305226,0.663639483678529,0.243779708981629,0.0024065
50,55,0.1,1,16,0.702184874898622,9.19528406676251e-05,0.77286296029041,0.662229170957795,0.250273042795016,0.0025528
50,55,0.2,1,17,0.703054688314888,7.63293589879643e-05,0.774273733798422,0.66076021226327,0.256790282835404,0.0025055
50,55,0.3,1,17,0.702707199843018,8.71731115397734e-05,0.775663740530354,0.659285559935959,0.263316849189015,0.0025202
50,55,0.4,1,17,0.702140049254851,9.72381261099275e-05,0.777035345181241,0.657773813302003,0.269850128679933,0.0027845
50,55,0.5,1,18,0.701434819742517,7.47554485412971e-05,0.77839391835067,0.656241326130206,0.276404811549084,0.0027365
50,55,0.6,1,18,0.700636619570517,8.0728651045664e-05,0.77972820816989,0.654712702922195,0.282943487692785,0.0025345
50,55,0.7,1,18,0.701159014295045,8.95356256570001e-05,0.781042865834871,0.653146306661654,0.289477253423775,0.0027665
50,55,0.8,1,18,0.69966012973899,9.86810434281948e-05,0.782337615780229,0.651560959680137,0.296002695453606,0.0031013
50,55,0.9,1,19,0.698228490523099,7.48344715437999e-05,0.783618200864486,0.649955561900363,0.302538827864719,0.0028244
50,55,1,1,19,0.696840051600426,8.01619251694918e-05,0.784872880226947,0.648338081292384,0.309039979540471,0.0026735
50,56,0,1,16,0.700087875219364,8.98809260007905e-05,0.771308348286239,0.663457223058422,0.243778100736149,0.0023844
50,56,0.1,1,16,0.702973827838688,9.38352284498567e-05,0.77272891562808,0.662052226293785,0.250271454788541,0.0034969
50,56,0.2,1,17,0.703001402623171,7.76395650195216e-05,0.774136633946318,0.660630613287147,0.256789184897329,0.0030777
